id,organizationId,departmentId,teamId,role,tenureMonths,engagementScore,culturalContributions,recognitionsReceived,recognitionsGiven,lastActiveDate,createdAt,updatedAt
56dfc25a-023a-91a2-c8c6-ce1545c1740e,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,b318191f-2026-4f8e-94c3-a828187d1d8a,3129a92d-428a-40dd-8e8c-4f611ba9ff0f,Individual Contributor,61,46.4,2,26,0,2025-10-24T20:33:44.855744,2020-11-13T20:33:44.855748,2025-11-17T20:33:44.855749
d12b4caa-8473-1eaa-1250-82bca6462378,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,acffcb58-06bb-4ce9-b98c-b7ab63a390f4,f2973e6a-0e5a-4a61-b9e1-cc3cefe1ac1f,Senior Contributor,28,61.4,25,0,34,2025-10-21T20:33:44.855759,2023-07-31T20:33:44.855761,2025-11-17T20:33:44.855762
744e20c6-1a61-ea61-3cd3-4eb5d46b61c4,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,d06109f7-9d24-45ec-9c6a-cd19a64e1513,d6188801-2c9c-4efc-92c3-5dfcb48c866d,Director,164,75.4,6,24,18,2025-10-27T20:33:44.855772,2012-05-29T20:33:44.855774,2025-11-17T20:33:44.855776
90eecf8a-aa93-d9ee-5968-380b8b09779b,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,4a210a65-5524-42d7-a961-965733bffb50,575fdce0-df50-4522-ab2a-247b4f205714,Senior Contributor,137,40.4,50,19,30,2025-11-12T20:33:44.855796,2014-08-17T20:33:44.855798,2025-11-17T20:33:44.855799
44e8e540-40a9-23df-5e2c-42f13c292e74,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,b318191f-2026-4f8e-94c3-a828187d1d8a,8173f67b-80fb-4380-80f8-bd1d3ce5ce5e,Senior Manager,211,66.7,29,27,37,2025-10-28T20:33:44.855811,2008-07-19T20:33:44.855813,2025-11-17T20:33:44.855814
91bb1b54-ec72-0148-883f-d35b5a0295d5,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,3d75faf6-1e42-438e-8823-4baaf10c2da1,f50eec2f-1761-4228-894b-c5bc5dfe51c9,C-Level,46,41.2,21,27,27,2025-11-12T20:33:44.855826,2022-02-06T20:33:44.855828,2025-11-17T20:33:44.855829
1ded7c5a-ee3a-fec5-6cdf-aeccdaa0f61e,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,acffcb58-06bb-4ce9-b98c-b7ab63a390f4,af3f48dd-959a-493c-ae40-2bd47e88e7e4,Team Lead,29,97.1,38,27,38,2025-10-26T20:33:44.855839,2023-07-01T20:33:44.855841,2025-11-17T20:33:44.855842
972d964b-ebc4-67ea-74ff-b6a28a28355d,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,3ab4d010-1705-4e36-910e-71c1fc3884a3,3cc94875-4291-425a-aa19-923c8957b4b5,Senior Manager,126,79.7,2,8,33,2025-11-07T20:33:44.855852,2015-07-13T20:33:44.855854,2025-11-17T20:33:44.855855
90370ca3-ce1c-c95a-be4f-b8d46361f5d3,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,3ab4d010-1705-4e36-910e-71c1fc3884a3,a30297f5-df9a-48d6-ad3a-8945c0192d62,Manager,73,52.3,47,21,18,2025-10-29T20:33:44.855865,2019-11-19T20:33:44.855867,2025-11-17T20:33:44.855868
4fe0e20c-bf8e-a0d6-f938-848cef35373f,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,4a210a65-5524-42d7-a961-965733bffb50,c63fea30-403e-4ecb-92f8-86f20619f93a,Team Lead,164,74.0,8,18,39,2025-11-03T20:33:44.855878,2012-05-29T20:33:44.855880,2025-11-17T20:33:44.855881
19c7edae-736a-7661-627a-bb87c6640a02,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,f02e090d-95b1-456b-ac1d-60c49d278e62,3de5b802-6024-42c6-8263-25005408acf3,Individual Contributor,22,44.0,36,10,16,2025-10-30T20:33:44.855891,2024-01-27T20:33:44.855893,2025-11-17T20:33:44.855894
90b58ebf-b3b0-47ab-aad6-b008672ece9a,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,4a210a65-5524-42d7-a961-965733bffb50,325d0f23-6c0d-4e7a-a302-11b9f8dc7b07,Senior Manager,40,98.8,12,16,18,2025-11-14T20:33:44.855904,2022-08-05T20:33:44.855905,2025-11-17T20:33:44.855907
e3e258a6-5bc5-2000-5c67-da658ac3487e,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,d261dc40-f654-4354-976c-8b5f9b521b35,99b2814c-7740-461c-aca3-a3de36a875af,Senior Contributor,6,85.9,2,29,34,2025-11-15T20:33:44.855916,2025-05-21T20:33:44.855918,2025-11-17T20:33:44.855919
e8c4c084-d06b-4466-c3df-17f908d0279c,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,d261dc40-f654-4354-976c-8b5f9b521b35,5c1cc58c-1408-41cc-96ba-af4cc2b70b6a,Director,119,85.4,45,18,15,2025-10-29T20:33:44.855929,2016-02-08T20:33:44.855931,2025-11-17T20:33:44.855932
04a6423c-bdbc-8837-a966-7a5e2077c438,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,d261dc40-f654-4354-976c-8b5f9b521b35,7eea1962-568a-4440-af35-8f366b2aeb72,Senior Director,185,99.6,20,8,6,2025-10-25T20:33:44.855944,2010-09-07T20:33:44.855946,2025-11-17T20:33:44.855947
c1dca5cb-3a6f-26ed-a3d3-544e9ec91245,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,c505313e-1b06-4954-a4c7-9dd6dadffe93,ef8b2aed-70fb-4fff-9160-fe68a2c4225d,Senior Director,177,92.9,35,27,24,2025-11-13T20:33:44.855957,2011-05-05T20:33:44.855959,2025-11-17T20:33:44.855960
69340745-e5ae-6411-5c64-2e6ac6325a05,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,d06109f7-9d24-45ec-9c6a-cd19a64e1513,99231f88-7f00-42d6-bf17-30db009fada1,Director,171,66.6,30,23,10,2025-11-08T20:33:44.855970,2011-11-01T20:33:44.855972,2025-11-17T20:33:44.855977
964b033c-074d-72d9-7d85-0cf18603ef62,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,c505313e-1b06-4954-a4c7-9dd6dadffe93,d8285015-1313-4888-a5bf-56abe3be6123,Individual Contributor,153,60.4,3,30,18,2025-10-18T20:33:44.855988,2013-04-24T20:33:44.855993,2025-11-17T20:33:44.855995
86f43312-a39f-cebd-123d-8d1869a7ef0a,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,593f480f-7481-4129-9c33-e025814067ae,cb4c8678-b2cd-4905-8406-1a189fc4bffd,C-Level,224,86.5,22,8,40,2025-11-05T20:33:44.856005,2007-06-25T20:33:44.856007,2025-11-17T20:33:44.856008
3ad213d7-bca0-2641-a37a-07c386a437c1,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,593f480f-7481-4129-9c33-e025814067ae,7180b5bb-24a4-441f-81f8-1ea1757d8daa,Manager,11,98.6,28,30,4,2025-11-17T20:33:44.856018,2024-12-22T20:33:44.856019,2025-11-17T20:33:44.856021
64d74d0a-e0ed-cf51-7f5c-04decf6d5ff9,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,3d75faf6-1e42-438e-8823-4baaf10c2da1,72594c59-77ff-49ab-8417-cc718a76c50c,VP,183,73.8,21,12,16,2025-10-27T20:33:44.856031,2010-11-06T20:33:44.856033,2025-11-17T20:33:44.856034
3eefc80e-cc50-9612-a198-f8c2e1d0522b,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,f02e090d-95b1-456b-ac1d-60c49d278e62,ee9adb11-adec-474d-b91f-e701d13a89bd,VP,157,63.1,0,1,39,2025-11-05T20:33:44.856043,2012-12-25T20:33:44.856045,2025-11-17T20:33:44.856046
2abeac7f-cc54-ab39-ea37-11c45335039a,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,d261dc40-f654-4354-976c-8b5f9b521b35,8670d1d2-fa34-4180-bd5d-84eb66acc490,Team Lead,51,55.6,50,2,29,2025-11-04T20:33:44.856056,2021-09-09T20:33:44.856058,2025-11-17T20:33:44.856059
318cda0f-4207-1c4c-59d6-b8db4462720a,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,d06109f7-9d24-45ec-9c6a-cd19a64e1513,439f2ce2-9dfd-41a7-bf31-ed25c32d80a1,Senior Contributor,26,96.3,43,10,0,2025-10-18T20:33:44.856072,2023-09-29T20:33:44.856074,2025-11-17T20:33:44.856075
c2881e91-fa32-1505-9500-1088950f5efd,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,3ab4d010-1705-4e36-910e-71c1fc3884a3,0f8c3885-cb6f-484b-99fb-5518e95b0966,Senior Manager,126,57.6,16,13,28,2025-11-03T20:33:44.856090,2015-07-13T20:33:44.856092,2025-11-17T20:33:44.856093
ac244899-3867-3033-43c2-94f728da1ae7,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,d06109f7-9d24-45ec-9c6a-cd19a64e1513,f7fdf325-4b61-4007-b49c-30b3481c2832,Senior Contributor,74,72.2,21,8,30,2025-11-07T20:33:44.856103,2019-10-20T20:33:44.856105,2025-11-17T20:33:44.856106
6b5ac8e1-ad80-c325-12a6-58e9539b0b12,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,f02e090d-95b1-456b-ac1d-60c49d278e62,8179db63-9fc8-437b-aed1-dad0aa6f36b7,C-Level,78,74.3,45,20,4,2025-11-12T20:33:44.856129,2019-06-22T20:33:44.856131,2025-11-17T20:33:44.856133
4144eda5-a5cd-7be8-da63-2ff90b73c568,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,3d75faf6-1e42-438e-8823-4baaf10c2da1,12cd3421-3527-4b31-a3dc-e924d4d356b7,VP,18,95.8,35,14,23,2025-11-08T20:33:44.856147,2024-05-26T20:33:44.856148,2025-11-17T20:33:44.856150
f12f599e-c5e7-df45-b141-5e8c86ac1600,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,3ab4d010-1705-4e36-910e-71c1fc3884a3,5f297a2f-e549-4e47-b9cf-3b2e9c7ee241,Senior Contributor,37,65.4,23,13,22,2025-10-26T20:33:44.856160,2022-11-03T20:33:44.856162,2025-11-17T20:33:44.856163
7397c977-df65-d268-a720-f2eb95e1118a,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,4a210a65-5524-42d7-a961-965733bffb50,4ab55a82-9e61-4da7-a374-ac5b0fe85e75,Senior Manager,50,73.8,39,29,27,2025-11-01T20:33:44.856173,2021-10-09T20:33:44.856174,2025-11-17T20:33:44.856176
cb380886-d50f-b90f-c3f5-c55c1af21804,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,593f480f-7481-4129-9c33-e025814067ae,a2fee7bb-8207-43ef-ae62-2cc911b278c7,Senior Director,46,87.2,46,14,3,2025-10-21T20:33:44.856185,2022-02-06T20:33:44.856187,2025-11-17T20:33:44.856188
3abbe086-cdbc-6a6b-e61b-269ae5227763,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,593f480f-7481-4129-9c33-e025814067ae,6cb44229-7643-4bec-aa70-69ea9b30f993,Senior Director,128,53.7,18,7,39,2025-10-27T20:33:44.856199,2015-05-14T20:33:44.856200,2025-11-17T20:33:44.856202
45c1f85c-5e33-3e79-b1e4-a8820d7784a4,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,d261dc40-f654-4354-976c-8b5f9b521b35,3ec2a70e-63c7-49e6-9fb9-3e62c276c77a,Manager,22,90.1,28,6,23,2025-10-28T20:33:44.856212,2024-01-27T20:33:44.856214,2025-11-17T20:33:44.856215
0bc1a037-d4df-df8b-a598-ea2a881ff214,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,d261dc40-f654-4354-976c-8b5f9b521b35,28e6709c-43f6-49b8-aef1-1613c36e3156,Team Lead,68,52.3,12,13,34,2025-10-20T20:33:44.856225,2020-04-17T20:33:44.856227,2025-11-17T20:33:44.856228
a7ef9c2a-94ba-4da3-8ed0-271ba51307e5,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,3d75faf6-1e42-438e-8823-4baaf10c2da1,a4326825-bcd2-42c7-9d22-0e309e6ca5d3,Senior Director,47,64.3,35,15,14,2025-11-12T20:33:44.856241,2022-01-07T20:33:44.856245,2025-11-17T20:33:44.856246
c79cb1be-3e31-3b1a-914d-00648de48318,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,b318191f-2026-4f8e-94c3-a828187d1d8a,d2de01ed-6df9-414b-b2dd-602f5cfd73bf,Individual Contributor,77,80.1,13,4,12,2025-10-20T20:33:44.856256,2019-07-22T20:33:44.856257,2025-11-17T20:33:44.856259
14973422-5d6c-b499-f0d4-68dd10928840,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,3d75faf6-1e42-438e-8823-4baaf10c2da1,d8a22bc6-9e3a-461c-b93d-156a967d974e,Senior Contributor,63,91.0,13,10,29,2025-10-29T20:33:44.856268,2020-09-14T20:33:44.856270,2025-11-17T20:33:44.856271
9ebe4cfd-81f5-bebf-2bce-bb0554bf8c87,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,f02e090d-95b1-456b-ac1d-60c49d278e62,d0e62987-ec5b-4399-b0af-00215d617c74,Senior Contributor,103,52.1,9,4,36,2025-10-30T20:33:44.856281,2017-06-02T20:33:44.856283,2025-11-17T20:33:44.856284
a22aeacb-e7ff-417d-aafe-5b0578bfd8fd,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,3ab4d010-1705-4e36-910e-71c1fc3884a3,3963627a-216a-42ab-ac09-dca79dc5910e,C-Level,94,57.5,0,22,25,2025-10-28T20:33:44.856294,2018-02-27T20:33:44.856296,2025-11-17T20:33:44.856297
1a9820af-2e59-3c53-1c8b-31bfe49e57eb,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,d06109f7-9d24-45ec-9c6a-cd19a64e1513,5cf90d97-bdbc-4592-80af-ed2d198ed8c5,Senior Director,174,81.2,48,27,2,2025-11-14T20:33:44.856307,2011-08-03T20:33:44.856309,2025-11-17T20:33:44.856310
8ddb5ff8-3f03-e943-d897-8d11e2518f77,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,b318191f-2026-4f8e-94c3-a828187d1d8a,213dda04-3d84-4932-b043-fe4f486acaa0,Senior Contributor,10,66.2,19,21,33,2025-10-28T20:33:44.856319,2025-01-21T20:33:44.856321,2025-11-17T20:33:44.856323
ccd9de94-809a-d71a-f1d2-ec04118b7b7c,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,3d75faf6-1e42-438e-8823-4baaf10c2da1,34b5abc5-d936-452e-8213-5dfcf5871b41,Individual Contributor,152,99.9,45,21,7,2025-11-13T20:33:44.856333,2013-05-24T20:33:44.856334,2025-11-17T20:33:44.856336
4c27b65b-f79f-bc48-577b-e1c7a531f40b,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,b318191f-2026-4f8e-94c3-a828187d1d8a,d9bd078f-4820-4c34-8289-02742f07b89d,Manager,64,40.6,41,26,40,2025-11-15T20:33:44.856345,2020-08-15T20:33:44.856347,2025-11-17T20:33:44.856348
7b96ae33-61a2-49ac-8a77-f8b26fc7d3a7,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,3d75faf6-1e42-438e-8823-4baaf10c2da1,9423f6f5-5dda-4490-b590-a931d001a58c,Team Lead,72,99.5,28,10,20,2025-10-19T20:33:44.856358,2019-12-19T20:33:44.856359,2025-11-17T20:33:44.856361
fa05834a-8b01-2d2f-38f5-8142c20496cf,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,d06109f7-9d24-45ec-9c6a-cd19a64e1513,8d6b47d5-3de3-4f4d-96bf-effda5d13f3a,Senior Contributor,21,54.1,23,21,19,2025-10-23T20:33:44.856372,2024-02-26T20:33:44.856374,2025-11-17T20:33:44.856376
4dc5cce9-5fa3-d5e4-dda9-25f270147d48,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,f02e090d-95b1-456b-ac1d-60c49d278e62,4eafc9ef-3109-4d79-82c7-03dea01841a1,Director,30,68.5,38,21,29,2025-10-23T20:33:44.856385,2023-06-01T20:33:44.856387,2025-11-17T20:33:44.856388
cbd19d05-c3d1-90c6-6d8a-8116d99d8c7e,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,593f480f-7481-4129-9c33-e025814067ae,3f118635-5e20-46cb-9612-b73d27f9a3d3,Senior Manager,129,72.8,15,10,29,2025-10-30T20:33:44.856398,2015-04-14T20:33:44.856400,2025-11-17T20:33:44.856401
f879339a-8885-4461-bbd9-1c28b2d1ff5b,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,3d75faf6-1e42-438e-8823-4baaf10c2da1,781d3b09-1934-42cb-89eb-4b091c42c0df,Team Lead,82,48.5,45,28,36,2025-10-25T20:33:44.856413,2019-02-22T20:33:44.856415,2025-11-17T20:33:44.856418
cef6cb8a-c494-1db1-b740-cd515865e4ff,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,c505313e-1b06-4954-a4c7-9dd6dadffe93,ccbb2dcc-3cfd-4460-99b5-05b147632c75,Senior Director,86,57.9,40,1,34,2025-11-17T20:33:44.856429,2018-10-25T20:33:44.856431,2025-11-17T20:33:44.856432
24109677-baa6-3f12-d8b5-4b0d758dfe08,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,3ab4d010-1705-4e36-910e-71c1fc3884a3,9413245a-9ace-46b7-9192-32fffbd14a2b,VP,81,62.6,11,16,8,2025-11-11T20:33:44.856442,2019-03-24T20:33:44.856443,2025-11-17T20:33:44.856445
6ae7479b-49a8-b52c-b483-0d9390defe2a,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,acffcb58-06bb-4ce9-b98c-b7ab63a390f4,2533532c-766d-40a6-bab3-6c99f6353fd3,Senior Contributor,92,82.4,14,5,31,2025-10-27T20:33:44.856455,2018-04-28T20:33:44.856456,2025-11-17T20:33:44.856458
ea8feeed-2b68-7f91-81af-0001e20598a2,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,d06109f7-9d24-45ec-9c6a-cd19a64e1513,2542627f-fbf1-40c3-8fa2-36a3154ef045,Senior Director,71,74.7,27,26,18,2025-11-06T20:33:44.856468,2020-01-18T20:33:44.856469,2025-11-17T20:33:44.856473
19945dda-85b0-995e-5cf7-e936604363da,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,acffcb58-06bb-4ce9-b98c-b7ab63a390f4,fa9cc32a-2ebc-4cd2-9ae4-a220e3139fc2,Individual Contributor,125,57.0,9,11,5,2025-11-13T20:33:44.856483,2015-08-12T20:33:44.856485,2025-11-17T20:33:44.856486
f751792a-2ce7-0383-c3b3-8c2ad677c570,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,f02e090d-95b1-456b-ac1d-60c49d278e62,4ce52290-bf30-4446-bcc1-dff28e85d4d7,VP,28,91.6,12,17,26,2025-11-10T20:33:44.856496,2023-07-31T20:33:44.856497,2025-11-17T20:33:44.856499
40579451-8acd-0d97-f0c8-6cb5237f4e2b,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,4a210a65-5524-42d7-a961-965733bffb50,24e6eb25-920c-40e7-b2d3-53876f0fdf03,Team Lead,98,77.4,0,22,30,2025-11-04T20:33:44.856511,2017-10-30T20:33:44.856513,2025-11-17T20:33:44.856514
06a05337-05dd-a140-ac82-ae0310675782,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,3d75faf6-1e42-438e-8823-4baaf10c2da1,96d6955b-74e4-4843-9172-1026cbb61ab9,Team Lead,26,56.9,6,5,3,2025-11-02T20:33:44.856524,2023-09-29T20:33:44.856525,2025-11-17T20:33:44.856527
15c350d7-6c81-733c-a46a-871c46e4183a,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,b318191f-2026-4f8e-94c3-a828187d1d8a,263c6ccc-2e78-462e-b702-7ec880fb87d2,Director,14,46.8,31,23,27,2025-10-30T20:33:44.856537,2024-09-23T20:33:44.856538,2025-11-17T20:33:44.856540
3109b479-89f4-34b3-c4b7-d03757c570fa,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,593f480f-7481-4129-9c33-e025814067ae,a93284aa-2afe-497f-821d-819669b4eafa,Individual Contributor,96,44.6,37,30,1,2025-10-19T20:33:44.856549,2017-12-29T20:33:44.856551,2025-11-17T20:33:44.856552
42bde270-854b-df6c-6765-84f21005d5f7,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,d261dc40-f654-4354-976c-8b5f9b521b35,26c12332-7d37-4cf5-b328-f0e7bac465e0,C-Level,141,61.6,0,10,17,2025-10-30T20:33:44.856562,2014-04-19T20:33:44.856564,2025-11-17T20:33:44.856565
f3cb9daa-59fb-d137-eca1-d51b3e2a82c4,5d5c6f21-13c1-4cbc-9dc1-c67f14247847,3d75faf6-1e42-438e-8823-4baaf10c2da1,e18e7aa7-e6d1-4f11-843c-d94f55709bfb,C-Level,36,40.1,30,18,19,2025-11-08T20:33:44.856575,2022-12-03T20:33:44.856576,2025-11-17T20:33:44.856578
50b7f96c-3e2a-3314-61cb-0911d72a27e4,10f04d13-83f8-4976-8f5b-9f5ab4be5862,8761b656-51a6-40be-b90c-eb00984446f8,09a07ea5-06d8-4d87-8bbe-de4acb7be85c,VP,84,96.1,5,6,8,2025-10-28T20:33:44.888631,2018-12-24T20:33:44.888635,2025-11-17T20:33:44.888636
c8543b9c-5d79-f06e-2c76-8d5cd389c690,10f04d13-83f8-4976-8f5b-9f5ab4be5862,0080da0f-887c-4704-8ffb-a0f0fe24fedb,0ba48852-7851-424b-bc5a-27e4554121b6,Senior Manager,86,42.4,21,5,7,2025-10-29T20:33:44.888661,2018-10-25T20:33:44.888662,2025-11-17T20:33:44.888664
d3c6970b-9ae2-8566-d778-c1568e8eecb0,10f04d13-83f8-4976-8f5b-9f5ab4be5862,77eb691a-b6da-4d37-9f6c-0a69827b5361,a064affb-a7b7-4c01-9e9b-d4867fa32583,Manager,26,77.6,32,29,32,2025-10-26T20:33:44.888676,2023-09-29T20:33:44.888678,2025-11-17T20:33:44.888679
00af1a13-a5b1-f244-169f-549e4bddb63c,10f04d13-83f8-4976-8f5b-9f5ab4be5862,54c8a2f2-15d6-4798-bfa9-e4512c88ccc0,145e3d20-0de2-4441-bd48-ad3891775a3a,Team Lead,88,98.5,35,20,1,2025-11-06T20:33:44.888692,2018-08-26T20:33:44.888693,2025-11-17T20:33:44.888695
4969ac3d-3c69-3632-eb1b-e31ea7a5c1a3,10f04d13-83f8-4976-8f5b-9f5ab4be5862,0080da0f-887c-4704-8ffb-a0f0fe24fedb,a2a6bba8-407a-486e-8244-b695be4ca134,C-Level,45,49.1,44,11,39,2025-11-12T20:33:44.888710,2022-03-08T20:33:44.888711,2025-11-17T20:33:44.888713
1e251c2f-c552-3f4a-3a54-36a4aded7080,10f04d13-83f8-4976-8f5b-9f5ab4be5862,0080da0f-887c-4704-8ffb-a0f0fe24fedb,be4a48d3-2167-44ff-9df7-445d9e86a6ea,Senior Director,62,75.1,39,23,24,2025-10-19T20:33:44.888723,2020-10-14T20:33:44.888725,2025-11-17T20:33:44.888726
3b382c5d-49d9-7550-8854-10a859221efb,10f04d13-83f8-4976-8f5b-9f5ab4be5862,cddcab31-700f-4fd3-9baa-01f9e3606b9c,379366bd-16cb-4fe2-af9d-372b2fd7beec,Individual Contributor,98,96.6,14,21,39,2025-11-03T20:33:44.888736,2017-10-30T20:33:44.888738,2025-11-17T20:33:44.888739
06c7d23f-1a16-09a7-9fff-db02df3c1882,10f04d13-83f8-4976-8f5b-9f5ab4be5862,0080da0f-887c-4704-8ffb-a0f0fe24fedb,689acda6-056e-4f7f-99ef-377c56e8707a,Senior Contributor,66,88.3,35,12,17,2025-10-26T20:33:44.888749,2020-06-16T20:33:44.888751,2025-11-17T20:33:44.888753
107008fc-9b97-5773-284d-c5b8288ad058,10f04d13-83f8-4976-8f5b-9f5ab4be5862,09f405f7-d97c-4853-aa6b-28174ef77ce0,4f98e73d-d91e-4e89-abd5-d4fd3ca368df,Senior Director,96,60.5,36,19,36,2025-11-12T20:33:44.888763,2017-12-29T20:33:44.888764,2025-11-17T20:33:44.888766
22a3e361-30f1-7ad3-039f-429a4aca904c,10f04d13-83f8-4976-8f5b-9f5ab4be5862,e85addf8-d01d-40ac-aebc-e42f5ee6dccc,c55758c3-3f71-493d-9b8c-fea32572b1a8,Team Lead,84,40.4,4,9,22,2025-10-29T20:33:44.888776,2018-12-24T20:33:44.888778,2025-11-17T20:33:44.888779
b8fa397b-f60b-9cfc-6e35-5b88035a865e,10f04d13-83f8-4976-8f5b-9f5ab4be5862,0080da0f-887c-4704-8ffb-a0f0fe24fedb,0e956aab-8d65-4ccd-a728-e0b27ec90857,Senior Director,47,79.7,21,20,33,2025-11-09T20:33:44.888789,2022-01-07T20:33:44.888791,2025-11-17T20:33:44.888793
35d5cf3c-7dbd-bf2e-72dc-11f9230c96d6,10f04d13-83f8-4976-8f5b-9f5ab4be5862,e85addf8-d01d-40ac-aebc-e42f5ee6dccc,97188609-babb-46e4-9fb5-31df0d9b2c0a,Senior Director,144,93.9,40,30,19,2025-10-25T20:33:44.888802,2014-01-19T20:33:44.888804,2025-11-17T20:33:44.888805
b444b2f8-1148-6563-210f-048071a80a3a,10f04d13-83f8-4976-8f5b-9f5ab4be5862,8761b656-51a6-40be-b90c-eb00984446f8,09b3a7b0-dd11-49b5-bf59-fbcf61ea09e7,Team Lead,74,94.0,45,12,17,2025-11-08T20:33:44.888816,2019-10-20T20:33:44.888818,2025-11-17T20:33:44.888819
9d7616d1-4975-189a-e4ac-c3502700b9a7,10f04d13-83f8-4976-8f5b-9f5ab4be5862,77eb691a-b6da-4d37-9f6c-0a69827b5361,765a12ad-cea9-4561-a3d6-d6367d17a23b,Senior Contributor,66,56.8,27,22,6,2025-11-04T20:33:44.888831,2020-06-16T20:33:44.888833,2025-11-17T20:33:44.888835
e9bb8c78-6134-1c98-0028-5f1bdc0127ba,10f04d13-83f8-4976-8f5b-9f5ab4be5862,cddcab31-700f-4fd3-9baa-01f9e3606b9c,0f02fd9c-4bb5-4833-8cc0-24084cd7a44d,Director,129,81.1,42,0,38,2025-11-04T20:33:44.888848,2015-04-14T20:33:44.888850,2025-11-17T20:33:44.888851
9d41ba12-b125-b627-c9c9-cd7ba54c2953,10f04d13-83f8-4976-8f5b-9f5ab4be5862,09f405f7-d97c-4853-aa6b-28174ef77ce0,573f1e37-67bc-4147-9026-abee3f0eb210,Manager,32,67.1,37,29,13,2025-11-06T20:33:44.888861,2023-04-02T20:33:44.888863,2025-11-17T20:33:44.888864
71478523-3141-450c-a8ca-ab5eb01518ec,10f04d13-83f8-4976-8f5b-9f5ab4be5862,cddcab31-700f-4fd3-9baa-01f9e3606b9c,9c707c6d-dd8e-4bb2-9aaf-946bbb60a3db,Team Lead,56,41.1,16,4,31,2025-11-17T20:33:44.888874,2021-04-12T20:33:44.888876,2025-11-17T20:33:44.888879
7dc92358-a855-9e41-696b-bd3e92d198f5,10f04d13-83f8-4976-8f5b-9f5ab4be5862,cddcab31-700f-4fd3-9baa-01f9e3606b9c,96f9c104-3f3d-4b09-a1a7-62a866f5a206,Manager,90,74.2,37,15,33,2025-10-25T20:33:44.888889,2018-06-27T20:33:44.888891,2025-11-17T20:33:44.888893
f770c30f-5418-e81e-631a-47e4ea595eb4,10f04d13-83f8-4976-8f5b-9f5ab4be5862,e85addf8-d01d-40ac-aebc-e42f5ee6dccc,d96e4f8b-09ae-428a-a12d-8efb6560320d,VP,123,90.6,48,1,28,2025-11-15T20:33:44.888902,2015-10-11T20:33:44.888904,2025-11-17T20:33:44.888905
